,superficie_sembrada_ha_centeno_indefinido_Santiago del Estero,superficie_sembrada_ha_centeno_Alberdi_Santiago del Estero,superficie_sembrada_ha_centeno_Belgrano_Santiago del Estero,superficie_sembrada_ha_centeno_General Taboada_Santiago del Estero,superficie_sembrada_ha_centeno_Rivadavia_Santiago del Estero,superficie_sembrada_ha_centeno_Silípica_Santiago del Estero,superficie_sembrada_ha_centeno_Aguirre_Santiago del Estero,superficie_sembrada_ha_centeno_Matará_Santiago del Estero,superficie_sembrada_ha_centeno_Moreno_Santiago del Estero,superficie_sembrada_ha_centeno_Ojo de Agua_Santiago del Estero,superficie_sembrada_ha_centeno_Guasayán_Santiago del Estero,superficie_sembrada_ha_centeno_Mitre_Santiago del Estero,superficie_sembrada_ha_centeno_Robles_Santiago del Estero,superficie_sembrada_ha_centeno_Avellaneda_Santiago del Estero,superficie_sembrada_ha_centeno_Atamisqui_Santiago del Estero,superficie_sembrada_ha_centeno_Capital_Santiago del Estero,superficie_sembrada_ha_centeno_Quebrachos_Santiago del Estero,superficie_sembrada_ha_centeno_Jiménez_Santiago del Estero,superficie_sembrada_ha_centeno_La Banda_Santiago del Estero,superficie_sembrada_ha_centeno_Loreto_Santiago del Estero,superficie_sembrada_ha_centeno_28 de Marzo_Santiago del Estero,superficie_sembrada_ha_centeno_Río Hondo_Santiago del Estero,superficie_sembrada_ha_centeno_Choya_Santiago del Estero,superficie_sembrada_ha_centeno_Figueroa_Santiago del Estero,superficie_sembrada_ha_centeno_Sarmiento_Santiago del Estero,superficie_sembrada_ha_centeno_Banda_Santiago del Estero,superficie_sembrada_ha_centeno_Juan F. Ibarra_Santiago del Estero,superficie_sembrada_ha_centeno_Salavina_Santiago del Estero,superficie_sembrada_ha_centeno_otros departamentos_Santiago del Estero,superficie_sembrada_ha_centeno_Pellegrini_Santiago del Estero,superficie_cosechada_ha_centeno_indefinido_Santiago del Estero,superficie_cosechada_ha_centeno_Alberdi_Santiago del Estero,superficie_cosechada_ha_centeno_Belgrano_Santiago del Estero,superficie_cosechada_ha_centeno_General Taboada_Santiago del Estero,superficie_cosechada_ha_centeno_Rivadavia_Santiago del Estero,superficie_cosechada_ha_centeno_Silípica_Santiago del Estero,superficie_cosechada_ha_centeno_Aguirre_Santiago del Estero,superficie_cosechada_ha_centeno_Matará_Santiago del Estero,superficie_cosechada_ha_centeno_Moreno_Santiago del Estero,superficie_cosechada_ha_centeno_Ojo de Agua_Santiago del Estero,superficie_cosechada_ha_centeno_Guasayán_Santiago del Estero,superficie_cosechada_ha_centeno_Mitre_Santiago del Estero,superficie_cosechada_ha_centeno_Robles_Santiago del Estero,superficie_cosechada_ha_centeno_Avellaneda_Santiago del Estero,superficie_cosechada_ha_centeno_Atamisqui_Santiago del Estero,superficie_cosechada_ha_centeno_Capital_Santiago del Estero,superficie_cosechada_ha_centeno_Quebrachos_Santiago del Estero,superficie_cosechada_ha_centeno_Jiménez_Santiago del Estero,superficie_cosechada_ha_centeno_La Banda_Santiago del Estero,superficie_cosechada_ha_centeno_Loreto_Santiago del Estero,superficie_cosechada_ha_centeno_28 de Marzo_Santiago del Estero,superficie_cosechada_ha_centeno_Río Hondo_Santiago del Estero,superficie_cosechada_ha_centeno_Choya_Santiago del Estero,superficie_cosechada_ha_centeno_Figueroa_Santiago del Estero,superficie_cosechada_ha_centeno_Sarmiento_Santiago del Estero,superficie_cosechada_ha_centeno_Banda_Santiago del Estero,superficie_cosechada_ha_centeno_Juan F. Ibarra_Santiago del Estero,superficie_cosechada_ha_centeno_Salavina_Santiago del Estero,superficie_cosechada_ha_centeno_otros departamentos_Santiago del Estero,superficie_cosechada_ha_centeno_Pellegrini_Santiago del Estero,produccion_tm_centeno_indefinido_Santiago del Estero,produccion_tm_centeno_Alberdi_Santiago del Estero,produccion_tm_centeno_Belgrano_Santiago del Estero,produccion_tm_centeno_General Taboada_Santiago del Estero,produccion_tm_centeno_Rivadavia_Santiago del Estero,produccion_tm_centeno_Silípica_Santiago del Estero,produccion_tm_centeno_Aguirre_Santiago del Estero,produccion_tm_centeno_Matará_Santiago del Estero,produccion_tm_centeno_Moreno_Santiago del Estero,produccion_tm_centeno_Ojo de Agua_Santiago del Estero,produccion_tm_centeno_Guasayán_Santiago del Estero,produccion_tm_centeno_Mitre_Santiago del Estero,produccion_tm_centeno_Robles_Santiago del Estero,produccion_tm_centeno_Avellaneda_Santiago del Estero,produccion_tm_centeno_Atamisqui_Santiago del Estero,produccion_tm_centeno_Capital_Santiago del Estero,produccion_tm_centeno_Quebrachos_Santiago del Estero,produccion_tm_centeno_Jiménez_Santiago del Estero,produccion_tm_centeno_La Banda_Santiago del Estero,produccion_tm_centeno_Loreto_Santiago del Estero,produccion_tm_centeno_28 de Marzo_Santiago del Estero,produccion_tm_centeno_Río Hondo_Santiago del Estero,produccion_tm_centeno_Choya_Santiago del Estero,produccion_tm_centeno_Figueroa_Santiago del Estero,produccion_tm_centeno_Sarmiento_Santiago del Estero,produccion_tm_centeno_Banda_Santiago del Estero,produccion_tm_centeno_Juan F. Ibarra_Santiago del Estero,produccion_tm_centeno_Salavina_Santiago del Estero,produccion_tm_centeno_otros departamentos_Santiago del Estero,produccion_tm_centeno_Pellegrini_Santiago del Estero,rendimiento_kgxha_centeno_indefinido_Santiago del Estero,rendimiento_kgxha_centeno_Alberdi_Santiago del Estero,rendimiento_kgxha_centeno_Belgrano_Santiago del Estero,rendimiento_kgxha_centeno_General Taboada_Santiago del Estero,rendimiento_kgxha_centeno_Rivadavia_Santiago del Estero,rendimiento_kgxha_centeno_Silípica_Santiago del Estero,rendimiento_kgxha_centeno_Aguirre_Santiago del Estero,rendimiento_kgxha_centeno_Matará_Santiago del Estero,rendimiento_kgxha_centeno_Moreno_Santiago del Estero,rendimiento_kgxha_centeno_Ojo de Agua_Santiago del Estero,rendimiento_kgxha_centeno_Guasayán_Santiago del Estero,rendimiento_kgxha_centeno_Mitre_Santiago del Estero,rendimiento_kgxha_centeno_Robles_Santiago del Estero,rendimiento_kgxha_centeno_Avellaneda_Santiago del Estero,rendimiento_kgxha_centeno_Atamisqui_Santiago del Estero,rendimiento_kgxha_centeno_Capital_Santiago del Estero,rendimiento_kgxha_centeno_Quebrachos_Santiago del Estero,rendimiento_kgxha_centeno_Jiménez_Santiago del Estero,rendimiento_kgxha_centeno_La Banda_Santiago del Estero,rendimiento_kgxha_centeno_Loreto_Santiago del Estero,rendimiento_kgxha_centeno_28 de Marzo_Santiago del Estero,rendimiento_kgxha_centeno_Río Hondo_Santiago del Estero,rendimiento_kgxha_centeno_Choya_Santiago del Estero,rendimiento_kgxha_centeno_Figueroa_Santiago del Estero,rendimiento_kgxha_centeno_Sarmiento_Santiago del Estero,rendimiento_kgxha_centeno_Banda_Santiago del Estero,rendimiento_kgxha_centeno_Juan F. Ibarra_Santiago del Estero,rendimiento_kgxha_centeno_Salavina_Santiago del Estero,rendimiento_kgxha_centeno_otros departamentos_Santiago del Estero,rendimiento_kgxha_centeno_Pellegrini_Santiago del Estero
1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-01,,,180.0,240.0,,,,,280.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2018-01-01,,200.0,200.0,550.0,300.0,,,,650.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2019-01-01,,5500.0,,700.0,,,,,8200.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2020-01-01,,5500.0,500.0,700.0,400.0,20.0,,,9300.0,,,,,,,2500.0,,250.0,,,,200.0,,,,600.0,900.0,,,1500.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,2500.0,,250.0,,,,200.0,,,,600.0,0.0,,,1500.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,4500.0,,375.0,,,,300.0,,,,1080.0,0.0,,,2250.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1800.0,,1500.0,,,,1500.0,,,,1800.0,0.0,,,1500.0
2021-01-01,,7700.0,1750.0,1850.0,1050.0,100.0,,,15150.0,,,,,,,2500.0,,250.0,,,,200.0,,,,600.0,3260.0,,,1500.0,,0.0,0.0,0.0,0.0,100.0,,,0.0,,,,,,,2500.0,,250.0,,,,200.0,,,,600.0,0.0,,,1500.0,,0.0,0.0,0.0,0.0,180.0,,,0.0,,,,,,,4500.0,,450.0,,,,360.0,,,,1080.0,0.0,,,2700.0,,0.0,0.0,0.0,0.0,1800.0,,,0.0,,,,,,,1800.0,,1800.0,,,,1800.0,,,,1800.0,0.0,,,1800.0
2022-01-01,,6100.0,1500.0,2250.0,550.0,,1550.0,,11870.0,,,,,,,,,500.0,,,,200.0,,,,600.0,2980.0,,,1500.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,500.0,,,,200.0,,,,600.0,0.0,,,1500.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,500.0,,,,240.0,,,,1200.0,0.0,,,1800.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,1000.0,,,,1200.0,,,,2000.0,0.0,,,1200.0
2023-01-01,,6100.0,1500.0,2250.0,550.0,,1550.0,,11870.0,,,,,,,,,1000.0,,,,200.0,,,,500.0,2980.0,,,1500.0,,0.0,80.0,110.0,0.0,,0.0,,710.0,,,,,,,,,1000.0,,,,200.0,,,,500.0,130.0,,,1500.0,,0.0,80.0,110.0,0.0,,0.0,,710.0,,,,,,,,,1800.0,,,,400.0,,,,900.0,130.0,,,2700.0,,0.0,1000.0,1000.0,0.0,,0.0,,1000.0,,,,,,,,,1800.0,,,,2000.0,,,,1800.0,1000.0,,,1800.0
2024-01-01,,7100.0,1750.0,2600.0,670.0,,1550.0,,13860.0,,,,,,,,,1000.0,,,,200.0,,,,500.0,3500.0,,,1500.0,,350.0,170.0,250.0,180.0,,190.0,,650.0,,,,,,,,,950.0,,,,180.0,,,,490.0,340.0,,,1455.0,,245.0,119.0,175.0,126.0,,133.0,,455.0,,,,,,,,,855.0,,,,162.0,,,,441.0,204.0,,,1164.0,,700.0,700.0,700.0,700.0,,700.0,,700.0,,,,,,,,,900.0,,,,900.0,,,,900.0,600.0,,,800.0
